zipcode,centile,superzip,rank,city,state,latitude,longitude,incident
71722,27.19197,0,,Bluff City,AR,33.70,-93.29,27.00
67344,27.19176,0,14177,Elk City,KS,37.29,-95.91,36.00
50420,27.1915,0,,Alexander,IA,42.82,-93.43,93.00
14813,27.19094,0,14178,Belmont,NY,42.24,-77.96,35.00
36301,27.18464,0,14179,Dothan,AL,31.15,-85.37,247.00
58424,27.17875,0,,Cleveland,ND,46.89,-99.13,1310.00
59018,27.17861,0,,Clyde Park,MT,45.83,-110.62,7.00
14727,27.17754,0,14180,Cuba,NY,42.25,-78.21,4.00
28621,27.17455,0,14181,Elkin,NC,36.32,-80.80,259.00
73628,27.17225,0,14182,Cheyenne,OK,35.61,-99.67,12.00
76537,27.17157,0,14183,Jarrell,TX,30.81,-97.59,62.00
55342,27.17078,0,14184,Hector,MN,44.71,-94.76,5.00
54159,27.1701,0,14185,Porterfield,WI,45.21,-87.83,87.00
56127,27.16973,0,,Dunnell,MN,43.67,-94.55,12.00
79358,27.16941,0,14186,Ropesville,TX,33.45,-102.29,35.00
67057,27.16914,0,,Hardtner,KS,37.08,-98.75,2.00
37042,27.16089,0,14187,Clarksville,TN,36.50,-87.40,364.00
71275,27.15227,0,14188,Simsboro,LA,32.60,-92.71,69.00
22427,27.15119,0,14189,Bowling Green,VA,38.01,-77.26,305.00
50633,27.15044,0,,Geneva,IA,42.67,-93.11,49.00
99159,27.15004,0,14190,Odessa,WA,47.34,-118.66,35.00
4024,27.14962,0,,East Baldwin,ME,43.84,-70.69,19.00
46776,27.14927,0,14191,Orland,IN,41.71,-85.14,20.00
88316,27.1486,0,14192,Capitan,NM,33.50,-105.61,93.00
25421,27.14812,0,,Glengary,WV,39.38,-78.14,2.00
1905,27.14411,0,14193,Lynn,MA,42.47,-70.97,14.00
97834,27.13995,0,14194,Halfway,OR,44.95,-117.12,81.00
44880,27.13935,0,14195,Sullivan,OH,41.03,-82.24,394.00
89301,27.13762,0,14196,Ely,NV,39.31,-114.84,155.00
61361,27.13601,0,14197,Sheffield,IL,41.40,-89.53,37.00
63060,27.1353,0,14198,Lonedell,MO,38.27,-90.89,265.00
18660,27.13424,0,14199,Wapwallopen,PA,41.14,-76.04,27.00
54151,27.13288,0,14200,Niagara,WI,45.58,-87.92,197.00
36607,27.1307,0,14201,Mobile,AL,30.79,-88.09,4623.00
83654,27.12901,0,14202,New Meadows,ID,45.09,-116.30,26.00
65287,27.1287,0,,Wooldridge,MO,38.90,-92.57,25.00
76228,27.12842,0,14203,Bellevue,TX,33.63,-98.02,839.00
47964,27.12818,0,,Mount Ayr,IN,40.98,-87.40,1.00
17306,27.12806,0,,Bendersville,PA,39.98,-77.25,48.00
48414,27.12751,0,14204,Bancroft,MI,42.87,-84.08,66.00
78838,27.12701,0,,Concan,TX,29.36,-99.76,1515.00
99749,27.12693,0,,Kiana,AK,66.87,-159.84,1.00
78013,27.12599,0,14205,Comfort,TX,29.95,-98.71,1515.00
18465,27.1248,0,14206,Thompson,PA,41.84,-75.53,105.00
83120,27.12445,0,,Freedom,WY,43.03,-111.00,11.00
57319,27.12415,0,14207,Bridgewater,SD,43.55,-97.47,18.00
1380,27.12391,0,,Wendell Depot,MA,42.55,-72.39,15.00
81090,27.12366,0,14208,Walsh,CO,37.37,-102.27,5.00
62975,27.12338,0,,Pomona,IL,37.65,-89.37,230282.00
64633,27.12231,0,14209,Carrollton,MO,39.41,-93.43,421.00
21229,27.1124,0,14210,Baltimore,MD,39.29,-76.65,2688.00
62074,27.10331,0,14211,New Douglas,IL,38.89,-89.71,1159.00
5875,27.10299,0,,West Glover,VT,44.71,-72.26,17.00
85602,27.1012,0,14212,Benson,AZ,32.04,-110.26,2.00
52731,27.09931,0,14213,Charlotte,IA,41.97,-90.56,23638.00
67901,27.09576,0,14214,Liberal,KS,37.04,-100.87,488.00
95556,27.0923,0,,Orleans,CA,41.30,-123.56,92749.00
12155,27.09188,0,14215,Schenevus,NY,42.61,-74.82,196.00
62883,27.09144,0,,Scheller,IL,38.18,-89.09,22.00
62694,27.0907,0,14216,Winchester,IL,39.63,-90.47,24.00
21851,27.08875,0,14217,Pocomoke City,MD,38.09,-75.54,28.00
55006,27.08686,0,14218,Braham,MN,45.69,-93.28,169.00
67574,27.08625,0,,Rozel,KS,38.20,-99.40,395.00
43143,27.08518,0,14219,Mount Sterling,OH,39.77,-83.34,1.00
50233,27.0839,0,14220,Redfield,IA,41.62,-94.21,8.00
48637,27.083,0,14221,Merrill,MI,43.39,-84.31,7.00
46013,27.07885,0,14222,Anderson,IN,40.06,-85.67,981.00
56169,27.0752,0,,Russell,MN,44.34,-95.98,258.00
66521,27.07476,0,14223,Onaga,KS,39.44,-96.34,67.00
40468,27.07419,0,14224,Perryville,KY,37.64,-84.98,356.00
19559,27.07385,0,,Strausstown,PA,40.49,-76.19,58.00
19079,27.07225,0,14225,Sharon Hill,PA,39.90,-75.27,3.00
97368,27.07003,0,14226,Otis,OR,45.00,-123.91,101.00
49052,27.0692,0,14227,Fulton,MI,42.13,-85.34,45949.00
57384,27.06887,0,14228,Wolsey,SD,44.45,-98.49,16.00
84711,27.06862,0,,Annabella,UT,38.72,-112.07,233.00
26547,27.06818,0,14229,Reedsville,WV,39.46,-79.69,7.00
50250,27.06737,0,14230,Stuart,IA,41.57,-94.34,58.00
48649,27.06663,0,14231,Oakley,MI,43.17,-84.21,54.00
33705,27.06123,0,14232,Saint Petersburg,FL,27.74,-82.64,17.00
82501,27.05326,0,14233,Riverton,WY,43.18,-108.93,7500.00
42020,27.05007,0,14234,Almo,KY,36.69,-88.28,57.00
43739,27.0494,0,14235,Glenford,OH,39.88,-82.30,2.00
33810,27.04384,0,14236,Lakeland,FL,28.15,-82.04,1.00
4648,27.03853,0,,Jonesboro,ME,45.00,-67.50,261.00
21838,27.03806,0,14237,Marion Station,MD,38.02,-75.73,149429.00
66537,27.03745,0,14238,Scranton,KS,38.75,-95.68,28.00
45418,27.03597,0,14239,Dayton,OH,39.71,-84.28,3.00
56150,27.03418,0,14240,Lakefield,MN,43.68,-95.17,1.00
40077,27.03354,0,,Westport,KY,38.49,-85.42,7.00
68061,27.03291,0,14241,Tekamah,NE,41.81,-96.26,108.00
81057,27.0323,0,,Mc Clave,CO,38.09,-102.89,158.00
58835,27.03217,0,,Arnegard,ND,47.81,-103.44,38.00
61252,27.031,0,14242,Fulton,IL,41.79,-90.11,45949.00
27979,27.0296,0,14243,Sunbury,NC,36.43,-76.62,22393.00
68635,27.02921,0,,Dwight,NE,41.07,-97.11,529579.00
62445,27.02893,0,14244,Montrose,IL,39.16,-88.38,28.00
49325,27.02847,0,14245,Freeport,MI,42.74,-85.36,11.00
73086,27.02667,0,14246,Sulphur,OK,34.52,-97.00,1.00
66111,27.02322,0,14247,Kansas City,KS,39.09,-94.79,151.00
82221,27.02121,0,,Lagrange,WY,42.09,-104.35,111.00
99115,27.02092,0,14248,Coulee City,WA,47.74,-119.23,5.00
59479,27.02051,0,14249,Stanford,MT,47.15,-110.22,96.00
64019,27.01993,0,14250,Centerview,MO,38.78,-93.93,22.00
99791,27.01951,0,,Atqasuk,AK,70.49,-157.44,31.00
52533,27.01925,0,14251,Batavia,IA,41.01,-92.08,119.00
82832,27.01894,0,,Banner,WY,44.77,-106.56,12.00
67454,27.01873,0,,Kanopolis,KS,38.70,-98.14,151.00
31093,27.01377,0,14252,Warner Robins,GA,32.59,-83.66,113.00
14098,27.00843,0,14253,Lyndonville,NY,43.32,-78.37,244.00
61839,27.00782,0,,De Land,IL,40.12,-88.62,8163.00
56581,27.00764,0,,Shelly,MN,47.32,-96.54,53423.00
49826,27.00758,0,,Rumely,MI,46.35,-87.04,395.00
90802,27.00051,0,14254,Long Beach,CA,33.76,-118.20,16.00
62257,26.99273,0,14255,Marissa,IL,38.31,-89.78,33.00
56220,26.99139,0,14256,Canby,MN,44.78,-95.92,292.00
71653,26.98974,0,14257,Lake Village,AR,33.33,-91.30,1.00
85365,26.98259,0,14258,Yuma,AZ,32.71,-114.49,272.00
76871,26.97628,0,14259,Richland Springs,TX,31.30,-98.91,2116.00
67155,26.97607,0,,Wilmore,KS,37.19,-99.27,262.00
16926,26.97589,0,14260,Granville Summit,PA,41.77,-76.52,118.00
98295,26.97498,0,14261,Sumas,WA,48.95,-122.20,1.00
13661,26.97386,0,14262,Mannsville,NY,43.73,-76.09,35.00
14081,26.97287,0,14263,Irving,NY,42.54,-79.10,5.00
30311,26.96607,0,14264,Atlanta,GA,33.72,-84.47,16.00
68352,26.95881,0,14265,Fairbury,NE,40.18,-97.17,107.00
16750,26.95763,0,,Turtlepoint,PA,41.80,-78.58,14.00
49870,26.95689,0,14266,Norway,MI,45.86,-87.92,11.00
46970,26.95159,0,14267,Peru,IN,40.74,-86.08,84.00
37016,26.94683,0,,Auburntown,TN,35.93,-86.11,48.00
65046,26.94651,0,14268,Jamestown,MO,38.77,-92.48,62.00
56214,26.94614,0,14269,Belview,MN,44.55,-95.32,32.00
33169,26.94013,0,14270,Miami,FL,25.94,-80.21,89.00
95540,26.93209,0,14271,Fortuna,CA,40.82,-123.90,572.00
77320,26.92415,0,14272,Huntsville,TX,30.85,-95.60,21.00
64480,26.91833,0,,Rea,MO,40.06,-94.71,14.00
61956,26.91772,0,14273,Villa Grove,IL,39.77,-88.09,18.00
79046,26.91707,0,,Higgins,TX,36.12,-100.03,1675.00
50527,26.91689,0,,Curlew,IA,42.97,-94.77,2.00
76103,26.9144,0,14274,Fort Worth,TX,32.76,-97.27,572.00
82430,26.91195,0,,Kirby,WY,43.80,-108.18,26.00
14062,26.91129,0,14275,Forestville,NY,42.44,-79.17,30.00
65566,26.9105,0,14276,Viburnum,MO,37.71,-91.13,179.00
27549,26.90646,0,14277,Louisburg,NC,36.07,-78.28,60.00
67473,26.90221,0,14278,Osborne,KS,39.39,-98.80,2.00
45106,26.89981,0,14279,Bethel,OH,38.92,-84.11,25.00
62320,26.89737,0,14280,Camp Point,IL,40.02,-91.06,28.00
45382,26.89676,0,14281,West Manchester,OH,39.88,-84.62,17.00
55979,26.89641,0,14282,Utica,MN,43.92,-91.97,164.00
49250,26.89524,0,14283,Jonesville,MI,41.90,-84.59,261.00
56574,26.89415,0,,Perley,MN,47.18,-96.80,1.00
62013,26.89396,0,,Brussels,IL,38.93,-90.60,209.00
56659,26.8938,0,,Max,MN,47.66,-94.02,50.00
68669,26.89367,0,,Ulysses,NE,41.09,-97.22,167.00
23337,26.89344,0,14284,Wallops Island,VA,37.92,-75.49,96.00
95922,26.89319,0,,Camptonville,CA,39.41,-121.11,261.00
26634,26.89306,0,,Braxton,WV,38.91,-80.83,19.00
47619,26.89274,0,14285,Lynnville,IN,38.16,-87.28,14.00
17572,26.89185,0,14286,Ronks,PA,40.02,-76.15,5.00
98620,26.88996,0,14287,Goldendale,WA,45.84,-120.77,2.00
12166,26.88838,0,14288,Sprakers,NY,42.84,-74.45,93.00
60915,26.8863,0,14289,Bradley,IL,41.21,-87.84,169.00
62376,26.8843,0,14290,Ursa,IL,40.07,-91.21,13.00
58265,26.88399,0,,Neche,ND,48.94,-97.51,118.00
89502,26.87586,0,14291,Reno,NV,39.58,-119.75,49.00
15477,26.86764,0,14292,Roscoe,PA,40.08,-79.86,35.00
77448,26.86735,0,,Hungerford,TX,29.41,-96.09,44.00
14741,26.86685,0,14293,Great Valley,NY,42.22,-78.58,265.00
54755,26.86519,0,14294,Mondovi,WI,44.49,-91.68,388.00
75633,26.86145,0,14295,Carthage,TX,32.18,-94.31,77.00
59648,26.85882,0,14296,Wolf Creek,MT,47.09,-112.15,101.00
75853,26.85851,0,14297,Montalba,TX,31.79,-95.66,33.00
62666,26.85825,0,,Middletown,IL,40.09,-89.52,1339.00
48653,26.85607,0,14298,Roscommon,MI,44.39,-84.61,16.00
97814,26.85162,0,14299,Baker City,OR,44.75,-117.74,7885.00
29360,26.84522,0,14300,Laurens,SC,34.53,-82.06,318.00
33980,26.83915,0,14301,Punta Gorda,FL,26.99,-82.06,7498.00
34221,26.83103,0,14302,Palmetto,FL,27.58,-82.52,726167.00
79566,26.82491,0,,Wingate,TX,32.03,-100.13,21.00
32809,26.82084,0,14303,Orlando,FL,28.46,-81.39,20.00
81431,26.81676,0,,Redvale,CO,38.19,-108.42,8.00
21502,26.80803,0,14304,Cumberland,MD,39.60,-78.84,2655.00
70057,26.79888,0,14305,Hahnville,LA,29.97,-90.41,23.00
88427,26.79837,0,,McAlister,NM,34.73,-103.65,158.00
93251,26.7983,0,,Mc Kittrick,CA,35.29,-118.91,158.00
31051,26.79823,0,,Lilly,GA,32.15,-83.89,64.00
98619,26.7981,0,,Glenwood,WA,45.99,-121.28,38.00
56230,26.79783,0,14306,Danube,MN,44.76,-95.10,1.00
23882,26.79715,0,14307,Stony Creek,VA,36.88,-77.39,4.00
84723,26.79656,0,,Circleville,UT,38.18,-112.23,9.00
95728,26.79646,0,,Soda Springs,CA,39.32,-120.44,17.00
75758,26.79491,0,14308,Chandler,TX,32.26,-95.54,116.00
67657,26.79331,0,,Palco,KS,39.23,-99.35,33.00
44041,26.79035,0,14309,Geneva,OH,41.74,-80.79,49.00
13322,26.78728,0,14310,Clayville,NY,42.96,-75.23,986.00
68044,26.78695,0,,Nickerson,NE,41.54,-96.52,40.00
67510,26.78675,0,,Abbyville,KS,38.01,-98.17,59.00
32901,26.78239,0,14311,Melbourne,FL,28.01,-80.59,21.00
31009,26.7779,0,14312,Cadwell,GA,32.30,-83.01,4529.00
1247,26.77459,0,14313,North Adams,MA,42.43,-73.19,2.00
79257,26.77125,0,14314,Silverton,TX,34.47,-101.30,30.00
75770,26.7706,0,14315,Larue,TX,32.13,-95.64,12.00
1349,26.76985,0,14316,Millers Falls,MA,42.62,-72.71,173.00
24458,26.76944,0,,Mc Dowell,VA,38.39,-79.56,158.00
5076,26.76922,0,,Topsham,VT,44.00,-72.41,95.00
90028,26.76334,0,14317,Los Angeles,CA,34.01,-118.23,869135.00
36277,26.75665,0,14318,Weaver,AL,33.81,-85.84,43.00
49111,26.75506,0,14319,Eau Claire,MI,42.03,-86.30,43.00
62443,26.75411,0,14320,Mason,IL,38.95,-88.64,162.00
59231,26.75379,0,,Saint Marie,MT,48.40,-106.54,17.00
78141,26.75363,0,,Nordheim,TX,28.92,-97.45,19.00
27814,26.75325,0,14321,Blounts Creek,NC,35.50,-76.98,133.00
30206,26.75257,0,14322,Concord,GA,33.10,-84.46,5.00
48146,26.74479,0,14323,Lincoln Park,MI,42.24,-83.18,850.00
23851,26.73495,0,14324,Franklin,VA,36.68,-76.94,20084.00
43524,26.73223,0,14325,Hamler,OH,41.23,-84.04,11917.00
47345,26.73174,0,14326,Greens Fork,IN,39.89,-85.01,5.00
98565,26.73142,0,,Napavine,WA,46.58,-122.91,121.00
59219,26.73127,0,,Dagmar,MT,48.56,-104.29,4.00
92154,26.71983,0,14327,San Diego,CA,32.63,-117.04,20807.00
43102,26.70778,0,14328,Amanda,OH,39.70,-82.69,31.00
97425,26.70707,0,,Crescent Lake,OR,43.52,-121.95,47.00
70076,26.70698,0,,Mount Airy,LA,30.06,-90.64,1.00
56535,26.70666,0,14329,Erskine,MN,47.67,-96.00,5873.00
41071,26.70253,0,14330,Newport,KY,39.06,-84.48,51.00
4047,26.69837,0,14331,Parsonsfield,ME,43.74,-70.91,11.00
76622,26.6979,0,14332,Aquilla,TX,31.99,-97.11,25.00
91205,26.69021,0,14333,Glendale,CA,33.79,-118.30,2.00
66501,26.68266,0,,Mc Farland,KS,39.05,-96.24,158.00
59925,26.68246,0,14334,Marion,MT,48.09,-114.73,149429.00
93230,26.67364,0,14335,Hanford,CA,36.22,-119.72,316.00
82934,26.66492,0,,Granger,WY,41.54,-109.76,22.00
29848,26.66469,0,14336,Troy,SC,34.00,-82.15,13.00
33713,26.65863,0,14337,Saint Petersburg,FL,27.79,-82.68,17.00
28217,26.64953,0,14338,Charlotte,NC,35.13,-80.96,23638.00
27013,26.64536,0,14339,Cleveland,NC,35.76,-80.68,1310.00
59330,26.64287,0,14340,Glendive,MT,47.18,-104.77,2.00
32456,26.63976,0,14341,Port Saint Joe,FL,29.93,-85.24,8.00
53518,26.63795,0,14342,Blue River,WI,42.97,-90.57,27.00
17901,26.6325,0,14343,Pottsville,PA,40.71,-76.28,983.00
80830,26.62725,0,,Matheson,CO,39.11,-103.90,10.00
29406,26.62101,0,14344,Charleston,SC,32.93,-80.02,1630.00
45874,26.61438,0,14345,Ohio City,OH,40.82,-84.66,90.00
54855,26.61382,0,,Marengo,WI,46.37,-90.84,46.00
5039,26.6135,0,14346,Corinth,VT,44.03,-72.29,24.00
39480,26.61287,0,14347,Soso,MS,31.71,-89.30,643.00
35984,26.6121,0,14348,Mentone,AL,34.56,-85.58,31.00
46917,26.61145,0,14349,Camden,IN,40.63,-86.50,3973.00
95666,26.61001,0,14350,Pioneer,CA,38.56,-120.35,359839.00
8069,26.60669,0,14351,Penns Grove,NJ,39.62,-75.29,187.00
71238,26.60406,0,14352,Eros,LA,32.35,-92.46,5873.00
50058,26.60323,0,14353,Coon Rapids,IA,41.96,-94.74,73.00
68335,26.60271,0,,Davenport,NE,40.31,-97.81,731.00
37921,26.59796,0,14354,Knoxville,TN,36.02,-83.93,2005.00
46808,26.59003,0,14355,Fort Wayne,IN,41.09,-85.18,572.00
62531,26.58636,0,14356,Edinburg,IL,39.61,-89.31,69.00
73540,26.5859,0,,Faxon,OK,34.63,-98.46,66.00
32763,26.58275,0,14357,Orange City,FL,28.94,-81.30,696996.00
49718,26.57949,0,14358,Carp Lake,MI,45.60,-84.85,104.00
65281,26.57869,0,14359,Salisbury,MO,39.43,-92.80,198.00
49548,26.57277,0,14360,Grand Rapids,MI,42.86,-85.62,7.00
54128,26.56714,0,14361,Gresham,WI,44.81,-88.73,90.00
49451,26.56583,0,14362,Ravenna,MI,43.21,-85.97,13.00
17087,26.56437,0,14363,Richland,PA,40.36,-76.27,2116.00
51333,26.5638,0,,Dickens,IA,43.14,-94.98,6.00
61379,26.56344,0,14364,Wyanet,IL,41.44,-89.45,1947.00
40213,26.55989,0,14365,Louisville,KY,38.18,-85.71,60.00
37184,26.55557,0,14366,Watertown,TN,36.09,-86.15,42.00
48126,26.54713,0,14367,Dearborn,MI,42.27,-83.23,16.00
83332,26.53928,0,14368,Hagerman,ID,42.81,-114.86,23.00
64434,26.53877,0,,Conception Junction,MO,40.27,-94.69,1515.00
55805,26.53697,0,14369,Duluth,MN,46.80,-92.09,4.00
28128,26.53383,0,14370,Norwood,NC,35.30,-80.20,11.00
33141,26.52508,0,14371,Miami Beach,FL,25.85,-80.14,89.00
55103,26.51553,0,14372,Saint Paul,MN,44.97,-93.13,17.00
97108,26.51323,0,,Beaver,OR,45.28,-123.75,197.00
49920,26.51222,0,14373,Crystal Falls,MI,46.14,-88.38,4.00
15744,26.51127,0,,Hamilton,PA,41.14,-78.96,11917.00
57430,26.51079,0,14374,Britton,SD,45.76,-97.73,3.00
36460,26.50827,0,14375,Monroeville,AL,31.57,-87.31,25560.00
52553,26.50587,0,14376,Eddyville,IA,41.11,-92.57,98.00
54984,26.50491,0,14377,Wild Rose,WI,44.17,-89.22,61.00
92308,26.4995,0,14378,Apple Valley,CA,34.45,-116.73,9.00
52075,26.49469,0,,Springbrook,IA,42.16,-90.50,93.00
4411,26.49441,0,14379,Bradley,ME,44.91,-68.63,169.00
29152,26.49352,0,14380,Shaw AFB,SC,33.92,-80.37,358.00
60436,26.48998,0,14381,Joliet,IL,41.49,-88.16,356.00
13360,26.48703,0,,Inlet,NY,43.67,-74.46,652.00
68940,26.48685,0,,Funk,NE,40.46,-99.25,45949.00
65631,26.48634,0,14382,Clever,MO,37.04,-93.44,1310.00
56244,26.48569,0,14383,Hancock,MN,45.50,-95.79,316.00
90042,26.47506,0,14384,Los Angeles,CA,33.79,-118.30,869135.00
32949,26.46454,0,14385,Grant,FL,27.94,-80.56,392.00
45406,26.45968,0,14386,Dayton,OH,39.78,-84.24,3.00
54412,26.45457,0,14387,Auburndale,WI,44.56,-90.01,48.00
52561,26.454,0,14388,Fremont,IA,41.23,-92.47,173.00
51523,26.45375,0,,Blencoe,IA,41.92,-96.05,13.00
80759,26.45291,0,14389,Yuma,CO,40.06,-102.62,272.00
15747,26.45169,0,14390,Home,PA,40.70,-79.18,5.00
60954,26.45003,0,14391,Momence,IL,41.12,-87.87,388.00
23518,26.44359,0,14392,Norfolk,VA,36.91,-76.22,5177.00
49911,26.43779,0,14393,Bessemer,MI,46.42,-89.99,79.00
23315,26.43695,0,14394,Carrsville,VA,36.73,-76.83,421.00
96786,26.4308,0,14395,Wahiawa,HI,21.53,-158.05,83.00
17074,26.42361,0,14396,Newport,PA,40.51,-77.13,51.00
15050,26.42188,0,14397,Hookstown,PA,40.55,-80.43,17.00
15334,26.42139,0,,Garards Fort,PA,39.87,-80.21,1069.00
49098,26.42024,0,14398,Watervliet,MI,42.16,-86.27,42.00
48727,26.41889,0,14399,Clifford,MI,43.28,-83.18,1310.00
16153,26.4182,0,14400,Stoneboro,PA,41.34,-80.10,55.00
68415,26.4176,0,,Odell,NE,40.05,-96.80,35.00
83651,26.41396,0,14401,Nampa,ID,43.60,-116.61,139.00
58260,26.41039,0,,Milton,ND,48.62,-98.04,9.00
65301,26.40474,0,14402,Sedalia,MO,38.70,-93.24,275.00
39746,26.39855,0,14403,Hamilton,MS,33.78,-88.36,11917.00
59710,26.3979,0,,Alder,MT,45.19,-112.06,27.00
36874,26.39664,0,14404,Salem,AL,32.58,-85.22,109.00
26241,26.39275,0,14405,Elkins,WV,38.85,-79.89,259.00
28650,26.38816,0,14406,Maiden,NC,35.59,-81.16,2780.00
75488,26.38609,0,14407,Telephone,TX,33.61,-96.11,108.00
97830,26.38575,0,14408,Fossil,OR,44.93,-120.13,572.00
78343,26.3848,0,14409,Bishop,TX,27.62,-97.75,35.00
45416,26.38281,0,14410,Dayton,OH,39.80,-84.26,3.00
76472,26.38139,0,14411,Santo,TX,32.64,-98.18,27793.00
48066,26.3719,0,14412,Roseville,MI,42.51,-82.94,5.00
55951,26.36236,0,14413,Le Roy,MN,43.55,-92.53,112.00
49760,26.36195,0,,Moran,MI,46.07,-84.99,1.00
72204,26.35639,0,14414,Little Rock,AR,34.71,-92.30,23.00
83324,26.35088,0,,Dietrich,ID,42.89,-114.29,44.00
12732,26.35062,0,14415,Eldred,NY,41.52,-74.85,59.00
98025,26.35041,0,,Hobart,WA,47.59,-122.06,3.00
14415,26.35041,0,,Bellona,NY,42.75,-77.03,839.00
15347,26.35041,0,,Meadow Lands,PA,40.22,-80.23,31.00
45890,26.35028,0,,Vanlue,OH,40.94,-83.50,372.00
37334,26.3464,0,14416,Fayetteville,TN,35.17,-86.60,1774.00
79226,26.34204,0,14417,Clarendon,TX,34.97,-100.89,132.00
32925,26.34116,0,14418,Patrick AFB,FL,28.17,-80.58,31.00
4280,26.33983,0,14419,Sabattus,ME,44.13,-70.13,27.00
83217,26.33863,0,,Bancroft,ID,42.81,-111.53,66.00
99923,26.33848,0,,Hyder,AK,55.52,-132.00,12.00
77303,26.3366,0,14420,Conroe,TX,30.33,-95.48,13.00
56263,26.33464,0,,Milroy,MN,44.42,-95.53,9.00
37359,26.33442,0,,Mulberry,TN,35.19,-86.47,24.00
43322,26.33424,0,,Green Camp,OH,40.54,-83.23,15.00
68015,26.33396,0,14421,Cedar Bluffs,NE,41.37,-96.63,22.00
81624,26.33349,0,14422,Collbran,CO,39.21,-107.93,17.00
95323,26.33307,0,14423,Hickman,CA,37.60,-120.66,34.00
46510,26.33224,0,14424,Claypool,IN,41.14,-85.87,49020.00
30414,26.33154,0,,Bellville,GA,32.16,-81.87,839.00
52210,26.33137,0,,Brandon,IA,42.35,-92.00,36.00
58790,26.33096,0,14425,Velva,ND,48.02,-100.63,372.00
40272,26.32445,0,14426,Louisville,KY,38.08,-85.85,60.00
50567,26.31818,0,,Nemaha,IA,42.51,-95.10,7.00
30233,26.31458,0,14427,Jackson,GA,33.32,-83.98,44626.00
20710,26.30968,0,14428,Bladensburg,MD,38.90,-76.93,135.00
40011,26.30765,0,14429,Campbellsburg,KY,38.46,-85.13,261.00
97490,26.3069,0,,Walton,OR,44.00,-123.62,20990.00
56180,26.30663,0,14430,Walnut Grove,MN,44.28,-95.48,5.00
95345,26.30633,0,,Midpines,CA,37.56,-119.96,309.00
62420,26.30528,0,14431,Casey,IL,39.29,-87.95,19.00
17738,26.30428,0,,Hyner,PA,41.22,-77.62,12.00
97823,26.30402,0,14432,Condon,OR,45.26,-120.14,39.00
48615,26.30326,0,14433,Breckenridge,MI,43.39,-84.47,63.00
37019,26.30256,0,14434,Belfast,TN,35.43,-86.76,44.00
56548,26.30223,0,14435,Halstad,MN,47.35,-96.82,278.00
3818,26.30142,0,14436,Conway,NH,43.79,-71.10,53.00
80728,26.30062,0,14437,Fleming,CO,40.60,-102.87,9.00
54888,26.30019,0,14438,Trego,WI,45.97,-91.89,2.00
29686,26.29975,0,14439,Tamassee,SC,34.90,-83.04,7.00
87831,26.29952,0,,San Acacia,NM,34.30,-106.88,195.00
67548,26.29916,0,14440,La Crosse,KS,38.53,-99.30,53.00
89110,26.28897,0,14441,Las Vegas,NV,36.18,-115.13,39.00
68776,26.27671,0,14442,South Sioux City,NE,42.46,-96.46,643.00
44825,26.27429,0,,Chatfield,OH,40.97,-82.94,1.00
17239,26.27422,0,,Neelyton,PA,40.40,-77.97,118.00
47946,26.27378,0,14443,Francesville,IN,40.98,-86.83,8.00
2914,26.26912,0,14444,East Providence,RI,41.81,-71.36,32.00
62893,26.26467,0,14445,Walnut Hill,IL,38.55,-88.93,5.00
88337,26.26403,0,14446,La Luz,NM,32.99,-105.92,53.00
44638,26.26334,0,14447,Lakeville,OH,40.61,-82.13,1.00
47963,26.26272,0,14448,Morocco,IN,40.95,-87.41,362.00
59462,26.2623,0,,Moccasin,MT,47.05,-109.91,4623.00
81001,26.2571,0,14449,Pueblo,CO,38.34,-104.43,389.00
30546,26.25062,0,14450,Hiawassee,GA,34.91,-83.73,1.00
90260,26.24393,0,14451,Lawndale,CA,33.79,-118.30,34.00
79778,26.23838,0,14452,Rankin,TX,31.23,-101.94,93.00
38358,26.23601,0,14453,Milan,TN,35.92,-88.81,53.00
23856,26.23352,0,14454,Freeman,VA,36.81,-77.72,11.00
38487,26.23306,0,14455,Williamsport,TN,35.72,-87.21,262.00
67016,26.23281,0,,Bentley,KS,37.89,-97.52,7.00
83252,26.23209,0,14456,Malad City,ID,42.24,-112.56,5.00
29115,26.22617,0,14457,Orangeburg,SC,33.49,-80.82,554.00
47575,26.22071,0,14458,Saint Anthony,IN,38.32,-86.82,17.00
62214,26.22029,0,14459,Addieville,IL,38.38,-89.58,890.00
66967,26.21957,0,14460,Smith Center,KS,39.79,-98.67,673.00
16301,26.21579,0,14461,Oil City,PA,41.33,-79.78,90.00
58060,26.21223,0,14462,Milnor,ND,46.20,-97.48,9.00
68765,26.21173,0,14463,Osmond,NE,42.36,-97.60,15.00
54547,26.2111,0,14464,Mercer,WI,46.14,-90.11,1812.00
98224,26.21067,0,,Baring,WA,47.77,-121.48,76.00
63459,26.20993,0,14465,New London,MO,39.58,-91.38,206.00
84751,26.20901,0,14466,Milford,UT,38.31,-113.25,53.00
43727,26.20858,0,14467,Chandlersville,OH,39.87,-81.80,116.00
83467,26.20722,0,14468,Salmon,ID,45.17,-113.92,198.00
24558,26.20481,0,14469,Halifax,VA,36.78,-78.96,416.00
15736,26.20346,0,,Elderton,PA,40.69,-79.34,59.00
46767,26.20219,0,14470,Ligonier,IN,41.41,-85.43,64.00
47430,26.20097,0,,Fort Ritner,IN,38.84,-86.48,572.00
